Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Effect: Impact to flight,Effect: Other,Location: Nearby if en route,Aircraft: Flight Number,FlightDate,Record ID,Effect: Indicated Damage,Location: Freeform en route,Aircraft: Number of engines?,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Reported: Date,Wildlife: Size,Conditions: Sky,Wildlife: Species,When: Time (HHMM),When: Time of day,Pilot warned of birds or wildlife?,Cost: Aircraft time out of service (hours),Cost: Other (inflation adj),Cost: Repair (inflation adj),Cost: Total $,Miles from airport,Feet above ground,Number of human fatalities,Number of people injured,Speed (IAS) in knots
Airplane,SEATTLE-TACOMA INTL,Unknown,A-320,1,,,,,7/8/00 0:00,207253,No damage,,2,UNITED AIRLINES,Washington,Approach,,TRUE,FALSE,BIRD HIT ON FINAL,,Small,,European starling,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-767,1,,,,,7/8/00 0:00,208737,Caused damage,FOUND AT ATL,2,ASTAR AIR CARGO,N/A,,,FALSE,FALSE,3 FAN BLADES DAMAGED.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,CORPUS CHRISTI INTL ARPT,< 1000 ft,BE-200 KING,1,None,,,,7/8/00 0:00,200562,No damage,,2,BUSINESS,Texas,Take-off run,None,FALSE,FALSE,DOVE FOUND ON RWY,7/8/00 0:00,,Overcast,Doves,,Day,,,0,0,0,0,0,,,
Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,SAAB-340,1,,,,,7/8/00 0:00,204183,No damage,,2,AMERICAN EAGLE AIRLINES,New York,Approach,None,FALSE,FALSE,,7/8/00 0:00,Medium,Some Cloud,Unknown bird - medium,2237,Day,N,,0,0,0,,20,,,150
Airplane,CENTRAL WISCONSIN ARPT,< 1000 ft,SAAB-340,1,None,,,,7/8/00 0:00,203588,No damage,,2,MESABA AIRLINES,Wisconsin,Landing Roll,Fog,FALSE,FALSE,"BIRD WAS SML, WHT & BLK",7/8/00 0:00,Small,Overcast,Unknown bird - small,,Day,N,,0,0,0,0,0,,,70
Airplane,SEATTLE-TACOMA INTL,< 1000 ft,DHC8 DASH 8,1,None,,,,7/8/00 0:00,200895,No damage,,2,HORIZON AIR,Washington,Approach,None,TRUE,FALSE,SOME BLOOD/FEATHERS ON NOSE/FUSELAGE AREA. TIME OUT OF SVC 1/2 HR.,7/8/00 0:00,Small,Some Cloud,European starling,,Day,N,1,0,0,0,,50,,,127
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,B-757-200,1,,,,,7/8/00 0:00,202753,Caused damage,,2,US AIRWAYS*,North Carolina,Approach,None,FALSE,FALSE,"# BIRDS STRUCK NOT REPTD, ASSUME 1. FLT 62",7/8/00 0:00,,No Cloud,Blackbirds,,Dawn,Y,,0,0,0,,200,,,135
Airplane,W K KELLOGG ARPT,< 1000 ft,A-10A,1,None,,,,7/8/00 0:00,2880,No damage,,,MILITARY,Michigan,Approach,None,FALSE,FALSE,Struck pylon #9 right wing -- no damage.  No bird remains found.,8/1/00 9:14,Small,No Clouds,Unknown bird - small,1050,Day,,0,0,0,0,,300,,,150
,JOHN F KENNEDY INTL,Unknown,UNKNOWN,1,,,,,7/8/00 0:00,202754,No damage,,,UNKNOWN,New York,,,TRUE,FALSE,FOUND BTWN TWYS Z AND J  75' E OF CENTERLINE,8/11/00 0:00,Medium,,American oystercatcher,,,,,0,0,0,0,,,,
Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,A-340,1,None,,,435,7/8/00 0:00,233135,No damage,,4,LUFTHANSA,Illinois,Take-off run,None,FALSE,FALSE,,11/23/05 0:00,,No Cloud,Gulls,,Day,N,,0,0,0,0,0,,,160
Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,B-757-200,1,,,,,7/9/00 0:00,203310,No damage,,2,UNITED AIRLINES,Illinois,Take-off run,,FALSE,FALSE,BIRD HIT AIRFRAME. ENG OPS NORMAL.,,Medium,,Unknown bird - medium,,,,,0,0,0,0,0,,,
Airplane,DENVER INTL AIRPORT,< 1000 ft,A-319,2 to 10,,,,,7/9/00 0:00,202966,No damage,,2,UNITED AIRLINES,Colorado,Landing Roll,,FALSE,FALSE,SAW SEVERAL SPARROWS ON RWY. PASSED OVER THEM AT 100 KTS. DURING WALK AROUND SAW BLOOD AND FEATHERS IN #1 ENG INLET GUIDE VANE. ARPT OPS REMOVED 4 SPARROWS FROM RWY AT REQUEST OF TWR.,,,,Sparrows,1750,,,,0,0,0,0,0,,,100
Airplane,BOEING FIELD K C INT,< 1000 ft,LEARJET-35,2 to 10,Aborted Take-off,,,,7/9/00 0:00,203522,No damage,,2,BUSINESS,Washington,Take-off run,None,FALSE,FALSE,HIT 2 SML BIRDS,,Small,Some Cloud,Unknown bird - small,,Day,,,0,0,0,0,0,,,100
Airplane,PORTLAND INTL (OR),< 1000 ft,B-757-200,2 to 10,,,,,7/9/00 0:00,205220,No damage,,2,UNITED AIRLINES,Oregon,Take-off run,,FALSE,FALSE,BIRDSTRIKE ON ROTATION. SAW ABOUT 6 IN AREA. AT LEAST 1 HIT ABOVE CO/P #1 WINDOW.,,Small,,Unknown bird - small,,,,,0,0,0,0,0,,,
Airplane,KANSAS CITY INTL,< 1000 ft,B-737-300,1,None,,,,7/9/00 0:00,203121,No damage,,2,SOUTHWEST AIRLINES,Missouri,Take-off run,None,FALSE,FALSE,"BOTH CLIMB AND T/O CHECKED. ARPT REPTD 0, TAKE OFF. RWY WAS CLOSED WHILE BIRD WAS REMOVED. FLT 2063.",,Small,Some Cloud,Mourning dove,833,Day,N,,0,0,0,0,0,,,
Airplane,AUSTIN STRAUBEL INTL,< 1000 ft,DC-9-30,2 to 10,Aborted Take-off,,,,7/9/00 0:00,204925,No damage,,2,NORTHWEST AIRLINES,Wisconsin,Take-off run,,FALSE,FALSE,HAD MULTIPLE BIRDSTRIKES. ABTD T/O AT 120 KTS. DID BIRD STRIKE AND RJTO INSPN.,,,,Gulls,650,Day,N,1,0,0,0,0,0,,,
Airplane,UNKNOWN,Unknown,DC-10-10,1,,,,,7/9/00 0:00,201172,No damage,DEN-SEA,3,UNITED AIRLINES,N/A,,,FALSE,FALSE,CREW REPTD BIRD STRIKE JUST BELOW FLT DECK.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-747-400,1,,,,,7/9/00 0:00,203624,No damage,PVG-NRT,4,UNITED AIRLINES,N/A,,,FALSE,FALSE,ENG INLET SHOWS SIGN OF A BIRD STRIKE. INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,SEATTLE-TACOMA INTL,Unknown,B-747,1,,,,,7/9/00 0:00,209705,No damage,,4,BRITISH AIRWAYS,Washington,Approach,None,FALSE,FALSE,,,Small,Some Cloud,European starling,1505,Day,,,0,0,0,,,,,
,CHICAGO MIDWAY INTL ARPT,Unknown,UNKNOWN,1,,,,,7/9/00 0:00,200448,No damage,,,UNKNOWN,Illinois,,,TRUE,FALSE,"FOUND AT 0700 AT 4R @ P, FRESH DEAD",,Medium,,Ring-billed gull,,,,,0,0,0,0,,,,
,CHICAGO MIDWAY INTL ARPT,Unknown,UNKNOWN,1,,,,,7/9/00 0:00,202811,No damage,,,UNKNOWN,Illinois,,,TRUE,FALSE,"FOUND AT 1137 AT 22L @ 31R, EXTENDED DEAD",,Small,,American kestrel,,,,,0,0,0,0,,,,
,GERALD R FORD INTL,Unknown,UNKNOWN,1,,,,,7/9/00 0:00,210447,No damage,,,UNKNOWN,Michigan,,,TRUE,FALSE,FOUND MALE RWBB,,Small,,Red-winged blackbird,,,,,0,0,0,0,,,,
Airplane,CRYSTAL ARPT,< 1000 ft,C-210 CENTUR,1,None,,,,7/9/00 0:00,203843,No damage,,1,PRIVATELY OWNED,Minnesota,Climb,None,FALSE,FALSE,PILOT REPTD HE THOUGHT THERE WAS O DMG,7/9/00 0:00,,Overcast,Gulls,830,Day,N,,0,0,0,,50,,,100
Airplane,SARASOTA-BRADENTON,< 1000 ft,SA226 TC,1,None,,,,7/9/00 0:00,200065,No damage,,2,BUSINESS,Florida,Landing Roll,None,FALSE,FALSE,,7/9/00 0:00,Small,Some Cloud,Cattle egret,1120,Day,N,,0,0,0,0,0,,,
Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,C-208,1,None,,,,7/9/00 0:00,203997,No damage,,1,BUSINESS,New York,Landing Roll,None,FALSE,FALSE,CSJ 102,7/9/00 0:00,Medium,Some Cloud,Red-tailed hawk,540,Dawn,Y,,0,0,0,0,0,,,100
Airplane,ATLANTA INTL,< 1000 ft,MD-88,1,None,,,,7/9/00 0:00,203998,No damage,,2,DELTA AIR LINES,Georgia,Approach,None,FALSE,FALSE,"HEARD SOUND OF BIRD HITTING NOSE GEAR OR UNDERSIDE OF A/C. FOUND NO EVIDENCE, PERHAPS IT HIT TIRES.",7/9/00 0:00,Small,Some Cloud,Unknown bird - small,1320,Day,Y,,0,0,0,,75,,,140
Airplane,MIAMI INTL,< 1000 ft,MD-80,1,None,,,,7/9/00 0:00,202868,No damage,,2,AMERICAN AIRLINES,Florida,Take-off run,None,FALSE,FALSE,HIT BIRD ON ROTATION.,7/9/00 0:00,Small,Some Cloud,Unknown bird - small,,Day,Y,,0,0,0,0,0,,,140
Airplane,DALLAS/FORT WORTH INTL ARPT,> 1000 ft,MD-80,1,None,,,,7/9/00 0:00,202672,No damage,,2,AMERICAN AIRLINES,Texas,Approach,None,FALSE,FALSE,,7/9/00 0:00,Medium,No Cloud,Unknown bird - medium,1600,Day,Y,,0,0,0,,"2,000",,,
,PEASE INTL TRADEPORT,Unknown,UNKNOWN,1,,,,,7/9/00 0:00,202916,No damage,,,UNKNOWN,New Hampshire,,,TRUE,FALSE,FOUND ON 3 SIDE RWY 34 MIDWAY BTWN RDR MARKERS 4 & 5 AT 0625 LCL. BIRD IN FREEZER FOR WS BIOL,7/9/00 0:00,,,Sparrows,,,,,0,0,0,0,,,,
Airplane,CHERRY CAPITAL ARPT,< 1000 ft,MU-300,1,Precautionary Landing,,,,7/9/00 0:00,204355,Caused damage,,2,BUSINESS,Michigan,Take-off run,,FALSE,FALSE,,7/9/00 0:00,Small,Overcast,Unknown bird - small,,Day,,,0,0,0,0,0,,,100
Airplane,LOS ANGELES INTL,< 1000 ft,BE-400 BJET,2 to 10,Aborted Take-off,,,,7/9/00 0:00,203648,Caused damage,,2,BUSINESS,California,Take-off run,None,FALSE,FALSE,PHOTO SENT OF ENG DMG2 BIRDS. 1 WAS INGESTED AND DAMAGED 2 BLADES. OTHER HIT RT WING FRONT OUTER EDGE. 1 PIGEON RECOVERED N OF 25L.,7/9/00 0:00,Small,No Cloud,Rock pigeon,1405,Day,,,0,0,0,0,0,,,
Airplane,KANSAS CITY INTL,< 1000 ft,B-737-300,1,None,,,,7/9/00 0:00,200754,No damage,,2,SOUTHWEST AIRLINES,Missouri,Landing Roll,None,FALSE,FALSE,,7/10/00 0:00,Small,No Cloud,Killdeer,,Dusk,,,0,0,0,0,0,,,110
,BOEING FIELD K C INT,< 1000 ft,UNKNOWN,1,None,,,,7/10/00 0:00,201309,No damage,,,BUSINESS,Washington,Landing Roll,None,FALSE,FALSE,UNKNOWN WHERE BIRD HIT A/C,,Medium,Overcast,Unknown bird - medium,,Day,N,,0,0,0,0,0,,,
Airplane,EPPLEY AIRFIELD,< 1000 ft,DC-9-30,1,None,,,,7/10/00 0:00,202935,No damage,,2,MIDWEST AIRLINES,Nebraska,Landing Roll,None,FALSE,FALSE,FLT59,,Small,No Cloud,Mourning dove,2117,Dusk,Y,,0,0,0,0,0,,,
Airplane,SACRAMENTO INTL,< 1000 ft,B-737-300,1,,,,,7/10/00 0:00,205523,No damage,,2,UNITED AIRLINES,California,Take-off run,,FALSE,FALSE,"HEARD LOUD THUMP ON ROTATION. COULD HAVE BEEN A BIRD STRIKE, NONE SEEN. FOUND BIRD CARCASS ON LHS RADOME.",,Medium,,Unknown bird - medium,,,,,0,0,0,0,0,,,
Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-80,1,,,,1221,7/10/00 0:00,201308,No damage,,2,AMERICAN AIRLINES,Texas,Landing Roll,,FALSE,FALSE,FLT 1221 REPTD A BIRD STRIKE ON LDG. 1940Z.,,Medium,,Unknown bird - medium,,Day,,,0,0,0,0,0,,,
Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,B-737-800,2 to 10,None,,,156,7/10/00 0:00,200696,No damage,,2,CONTINENTAL AIRLINES,California,Climb,None,FALSE,FALSE,"8 ROCK DOVES, NO DMG REPTD.",,Small,No Cloud,Rock pigeon,,Day,Y,,0,0,0,,10,,,
,DENVER INTL AIRPORT,Unknown,UNKNOWN,2 to 10,,,,,7/10/00 0:00,206893,No damage,,,UNKNOWN,Colorado,,,FALSE,FALSE,OPS REMOVED 4 PIGEONS FROM 17L BTWN TWY P6 & 7 ON REPT OF BIRD STRIKE FROM ATCT. AIRLINE HAD TWO FLIGHTS WITH BIRD STRIKES THAT MAY HAVE INVOLVED DEN BUT ARPT WAS UNKN),,Small,,Rock pigeon,720,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-737-300,1,,,,,7/10/00 0:00,205556,No damage,PDX-DEN,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,BORESCOPE INSPN. EVIDENCE OF BIRD DEBRIS INTO CORE.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-737-500,1,,,,,7/10/00 0:00,203212,No damage,DEN-PHX,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,POSSIBLE BIRD STRIKE L HORIZ STAB.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-767-300,1,,,,,7/10/00 0:00,203211,No damage,ORD-LAX,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,FOND CARCASS OF BIRD ON BLOCKER DOOR,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-727-200,1,,,,,7/10/00 0:00,203365,No damage,ORD-STL,3,UNITED AIRLINES,N/A,,,FALSE,FALSE,EVIDENCE OF BIRD STRIKE ON L WING. INSPN.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
,ALBANY INTL,Unknown,UNKNOWN,1,,,,,7/10/00 0:00,208701,No damage,,,UNKNOWN,New York,,,TRUE,FALSE,FOUND ON RWY.,,Small,,Killdeer,,,N,,0,0,0,0,,,,
,GERALD R FORD INTL,Unknown,UNKNOWN,1,,,,,7/10/00 0:00,210448,No damage,,,UNKNOWN,Michigan,,,TRUE,FALSE,,,,,Sparrows,,,Y,,0,0,0,0,,,,
Airplane,JOHN WAYNE AIRPORT,< 1000 ft,B-737-300,1,None,,,,7/10/00 0:00,203364,No damage,,2,AMERICA WEST AIRLINES,California,Climb,None,FALSE,FALSE,GULL OR PIGEON. HIT ON TOP OF FWD FUSELAGE BETWN WINDOWS,7/10/00 0:00,Medium,Some Cloud,Unknown bird - medium,,Day,,,0,0,0,,200,,,175
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,FOKKER F28 MK 1000,1,Aborted Take-off,,,,7/10/00 0:00,200822,No damage,,2,CANADIAN REGIONAL AIRLINES,North Carolina,Take-off run,None,FALSE,FALSE,FLT 1652.,7/10/00 0:00,Small,No Cloud,Rock pigeon,,Day,,,0,0,0,0,0,,,125
Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,A-319,2 to 10,None,,,,7/10/00 0:00,200108,No damage,,2,UNITED AIRLINES,DC,Landing Roll,None,FALSE,FALSE,ATIS WARNING. FLT 1983,7/10/00 0:00,Medium,No Cloud,Unknown bird - medium,,Day,Y,,0,0,0,0,0,,,140
Airplane,UNKNOWN,Unknown,A-320,1,None,,,,7/10/00 0:00,201483,No damage,FOUND AT PHX,2,AMERICA WEST AIRLINES,N/A,,None,FALSE,FALSE,FOUND REMAINS ON POST FLT WALK AROUND.,7/10/00 0:00,Small,No Cloud,Unknown bird - small,,Night,,,0,0,0,,,,,
,SARASOTA-BRADENTON,Unknown,UNKNOWN,1,,,,,7/10/00 0:00,203844,No damage,,,UNKNOWN,Florida,,,TRUE,FALSE,FOUND 1000' FROM APCH END OF RWY14 RT OF CENTERLINE,7/10/00 0:00,Small,,American kestrel,,,,,0,0,0,0,,,,
Airplane,TETERBORO AIRPORT,< 1000 ft,LEARJET-35,1,Aborted Take-off,,,,7/10/00 0:00,206068,Caused damage,,2,BUSINESS,New Jersey,Take-off run,None,FALSE,FALSE,"PERMANENT NOTAM ABOUT BIRDS. BIRD REPTD AS DUCK, DAVE HAEMMERLE, OPS, SAID THEY ONLY HAVE MALLARDS THERE.",7/10/00 0:00,Medium,No Cloud,Mallard,,Night,Y,,0,0,0,0,0,,,
Airplane,LAURENCE G HANSCOM,< 1000 ft,CITATION II,2 to 10,None,,,,7/10/00 0:00,203355,No damage,,2,BUSINESS,Massachusetts,Landing Roll,None,FALSE,FALSE,very small brown birds. cost was for inspn.,7/11/00 0:00,Small,Some Cloud,Unknown bird - small,743,Day,N,1,334,0,334,0,0,,,100
,CHARLOTTE/DOUGLAS INTL ARPT,Unknown,UNKNOWN,1,,,,,7/10/00 0:00,200087,No damage,,,UNKNOWN,North Carolina,,,TRUE,FALSE,"FOUND BIRD ON EDGE OF RWY AT 0840, DAY. NO REPTD STRIKE.",8/17/00 0:00,Medium,,Red-tailed hawk,,,,,0,0,0,0,,,,
Airplane,SHEPPARD AIR FORCE BASE,< 1000 ft,T-38A,1,None,,,,7/10/00 0:00,4883,No damage,,,MILITARY,Texas,Take-off run,None,FALSE,FALSE,impact on nose,8/17/00 11:51,Medium,No Cloud,Unknown bird or bat,,Day,Y,0,0,21,21,0,2,,,150
,DALLAS/FORT WORTH INTL ARPT,Unknown,UNKNOWN,1,,,,,7/10/00 0:00,201967,No damage,,,UNKNOWN,Texas,,,FALSE,FALSE,TWR REPTD STRIKE TO OPS.,2/15/01 0:00,Small,,Barn owl,2145,Night,,,0,0,0,,,,,
Airplane,YOUNGSTOWN-WARREN RGNL ARPT,< 1000 ft,C-130H,11 to 100,None,,,,7/10/00 0:00,2881,No damage,,,MILITARY,Ohio,Approach,Rain,FALSE,FALSE,Hit aircraft above glass in front of aircraft.,7/17/01 14:19,Small,Overcast,Unknown bird - small,1945,Dusk,,,0,0,0,,"1,000",,,170
Airplane,MEMPHIS INTL,< 1000 ft,DC-9-30,1,,,,,7/11/00 0:00,203862,No damage,,2,NORTHWEST AIRLINES,Tennessee,Approach,None,FALSE,FALSE,,,Small,No Cloud,Mourning dove,,Day,N,,0,0,0,,200,,,130
Airplane,COLEMAN A YOUNG MUNICIPAL ARPT,< 1000 ft,B-737-400,1,None,,,,7/11/00 0:00,202129,No damage,,2,PRO AIR,Michigan,Approach,None,FALSE,FALSE,HIT RT WING TE FLAP,,Small,No Cloud,Unknown bird - small,,Day,N,,0,0,0,,20,,,133
Airplane,PANAMA CITY - BAY COUNTY INTL,< 1000 ft,ATR-72,2 to 10,None,,,,7/11/00 0:00,202117,No damage,,2,ATLANTIC SOUTHEAST,Florida,Landing Roll,None,FALSE,FALSE,,,Small,Some Cloud,Mourning dove,1815,Dusk,Y,,0,0,0,0,0,,,110
Airplane,RALEIGH-DURHAM INTL,Unknown,FOKKER F28 MK 1000,1,,,,,7/11/00 0:00,202118,No damage,,2,CANADIAN REGIONAL AIRLINES,North Carolina,,None,FALSE,FALSE,"RDU ARPT AUTH REPTS RWY CLEAR. PILOT DID NOT CALL RDU APCH. PART STRUCK NOT RETPD, # BIRDS NOT REPTD, ASSUME 1.",,Medium,Overcast,Unknown bird - medium,845,Day,,,0,0,0,,,,,
Airplane,MEMPHIS INTL,< 1000 ft,A-319,1,,,,,7/11/00 0:00,203078,No damage,,2,NORTHWEST AIRLINES,Tennessee,Approach,,FALSE,FALSE,FLT 938. SAW SML BIRD COMING AT A/C THEN FELT A THUMP OF F/O SIDE. TOLD TWR AND MAINT. BIRD HIT RT SIDE OF NOSE.,,Small,,Unknown bird - small,,,,,0,0,0,,100,,,
Airplane,NEW ORLEANS INTL,< 1000 ft,DC-9-30,2 to 10,,,,,7/11/00 0:00,201089,No damage,,2,NORTHWEST AIRLINES,Louisiana,Take-off run,,FALSE,FALSE,FLT 1474. HIT 2 BIRDS JUST BEFORE RAISING GEAR ON T/O. SAW A SML FLOCK. CLEANED CAPTS WINDOW.,,Medium,,Unknown bird - medium,1634,Day,,,0,0,0,0,0,,,
Airplane,TETERBORO AIRPORT,< 1000 ft,LEARJET-35,1,,,,,7/11/00 0:00,209109,No damage,,2,AIRNET EXPRESS,New Jersey,Take-off run,,FALSE,FALSE,PILOT THOUGHT IT WAS A MALLARD. NO FEATHERS PRESERVED.,,Medium,,Mallard,,,N,,0,0,0,0,0,,,
Airplane,TAMPA INTL,< 1000 ft,B-757-200,1,,,,,7/11/00 0:00,204300,No damage,,2,AMERICAN AIRLINES,Florida,Approach,None,FALSE,FALSE,"# BIRDS STRUCK NOT REPTD, ASSUME 1.",,Medium,No Cloud,Unknown bird - medium,,Night,N,,0,0,0,,180,,,135
Airplane,DETROIT METRO WAYNE COUNTY ARPT,> 1000 ft,DC-9-30,1,,,,,7/11/00 0:00,202128,No damage,,2,NORTHWEST AIRLINES,Michigan,Climb,,FALSE,FALSE,"BIRD HIT AUX PITOT TUBE BELOW CENTER WINDSCREEN. AFTER CONCURRENCE FROM DISPATCH AND MAINT, FLT CONTD. CLEANED AND INSPCTD.",,Medium,,Unknown bird - medium,,,,,0,0,0,,"1,100",,,146
Airplane,UNKNOWN,Unknown,B-737-400,1,,,,,7/11/00 0:00,204752,No damage,,2,BUSINESS,N/A,Approach,,FALSE,FALSE,BIRD HIT CAPT'S @ 1 WINDOW.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,A-319,1,,,,,7/11/00 0:00,201948,No damage,BOS-IAD,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,"EVIDENCE OF BIRD STRIKE LESS THAN 6"" FROM SPINNDER HUB ON FAN BLADES. INGESTION.",,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,UNKNOWN,Unknown,B-777-200,1,,,,,7/11/00 0:00,205393,No damage,ORD-CDG,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,FOUND EVIDENCE OF BIRD STRIKE DURING WALK AROUND.,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,CHICAGO O'HARE INTL ARPT,Unknown,A-319,1,,,,,7/11/00 0:00,201854,No damage,,2,UNITED AIRLINES,Illinois,Approach,,FALSE,FALSE,BIRD HIT RT WING ON SHORT FINAL,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
,WILL ROGERS WORLD ARPT,Unknown,UNKNOWN,1,,,,,7/11/00 0:00,202920,No damage,,,UNKNOWN,Oklahoma,,,TRUE,FALSE,"FOUND TWY G W SIDE OF RWY 13/31 AT 0900, DAY",,Medium,,American coot,,,,,0,0,0,0,,,,
,TOMPKINS COUNTY ARPT,Unknown,UNKNOWN,1,,,,,7/11/00 0:00,206233,No damage,,,UNKNOWN,New York,,,TRUE,FALSE,BIRD REPTD BY A/C ALONG RWY EDGE.,,,,Gulls,,,,,0,0,0,0,,,,
,GERALD R FORD INTL,Unknown,UNKNOWN,1,,,,,7/11/00 0:00,200032,No damage,,,UNKNOWN,Michigan,,,TRUE,FALSE,REMAINS FOUND ON 17/35,,,,Sparrows,,,,,0,0,0,0,,,,
,PHOENIX-MESA GATEWAY,Unknown,UNKNOWN,1,,,,,7/11/00 0:00,205282,No damage,,,UNKNOWN,Arizona,,,TRUE,FALSE,FOUND AT 0630.,,Small,,Brazilian free-tailed bat,,,,,0,0,0,0,,,,
,GERALD R FORD INTL,Unknown,UNKNOWN,1,,,,,7/11/00 0:00,203925,No damage,,,UNKNOWN,Michigan,,,TRUE,FALSE,BAT FOUND ON RWY,,,,Microbats,,,Y,,0,0,0,0,,,,
Airplane,UNKNOWN,Unknown,B-737-500,1,,,,,7/11/00 0:00,204497,Caused damage,DEN-EWR,2,UNITED AIRLINES,N/A,,,FALSE,FALSE,POSSIBLE BIRD STRIKE RT HORZ STAB. DENT WITHIN LIMITS,,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,MIAMI INTL,< 1000 ft,BE-1900,1,None,,,,7/11/00 0:00,202366,No damage,,2,BUSINESS,Florida,Landing Roll,None,FALSE,FALSE,,7/11/00 0:00,,Overcast,Doves,,Day,Y,,0,0,0,0,0,,,95
,GREATER PITTSBURGH,Unknown,UNKNOWN,1,,,,,7/11/00 0:00,205591,No damage,,,UNKNOWN,Pennsylvania,,,TRUE,FALSE,FOUND AT 0900 DAY,7/11/00 0:00,Small,,Unknown bird - small,,,,,0,0,0,0,,,,
,SAN DIEGO INTL,Unknown,UNKNOWN,1,,,,,7/11/00 0:00,205335,No damage,,,UNKNOWN,California,,,TRUE,FALSE,"BIRD FOUND ON TWY B CENTERLINE AT 0140, NIGHT.",7/11/00 0:00,Small,,Mourning dove,,,,,0,0,0,0,,,,
Airplane,NEW CENTURY AIRCENTER ARPT,< 1000 ft,BE-55  BARON,1,Precautionary Landing,,,,7/11/00 0:00,203850,Caused damage,,2,PRIVATELY OWNED,Kansas,Take-off run,None,FALSE,FALSE,BIRD HIT SQUAT SWITCH LINKAGE ON RT MAIN LDG GEAR. GEAR WOULD NOT RETRACT DUE TO DAMAGE.,7/16/00 0:00,Small,No Cloud,Northern bobwhite,,Day,N,72,0,"1,069","1,069",0,0,,,90
Airplane,SHEPPARD AIR FORCE BASE,< 1000 ft,AT-38B,1,None,,,,7/11/00 0:00,4884,No damage,,,MILITARY,Texas,Approach,None,FALSE,FALSE,Felt birdstrike but no damage visible,8/17/00 12:30,Medium,,Unknown bird or bat,1545,Day,,0,0,0,0,,300,,,170
Airplane,SHEPPARD AIR FORCE BASE,< 1000 ft,T-38A,1,,,,,7/11/00 0:00,5128,No damage,,,MILITARY,Texas,Climb,None,FALSE,FALSE,"Two birds seen.  First one seen did not strike the aircraft, second bird seen split second before impact on front canopy.  Brown-type bird was the one which struck the aircraft",8/17/00 13:58,Medium,,Unknown bird or bat,713,Dawn,Y,0,0,21,21,,200,,,180
Airplane,PEASE INTL TRADEPORT,< 1000 ft,KC-135R,1,None,,,,7/11/00 0:00,2882,No damage,,,MILITARY,New Hampshire,Approach,None,FALSE,FALSE,NO REMAINS FOUND,8/22/00 10:29,Small,Some Clouds,Unknown bird - small,1230,Day,,0,0,0,0,,100,,,157
Airplane,UNKNOWN,Unknown,SHORTS 360,1,None,,,,7/11/00 0:00,226039,Caused damage,THF-FRA-CDG,2,FEDEX EXPRESS,N/A,,,FALSE,FALSE,"DURING ROUTINE INSPN, AND FUEL NOZZLE CHANGE, MX FOUND REMAINS OF BIRD IN COWLING AND DMG TO 1ST STATE COMPRESSOR.",2/17/03 0:00,Medium,,Unknown bird - medium,,,,,0,0,0,,,,,
Airplane,TRENTON MERCER ARPT,< 1000 ft,DHC8 DASH 8,1,Precautionary Landing,,,,7/12/00 0:00,203881,No damage,,2,SHUTTLE AMERICA,New Jersey,Take-off run,None,FALSE,FALSE,,,Small,Some Cloud,European starling,,Day,,,0,0,0,0,0,,,
Airplane,HARRISBURG INTL,< 1000 ft,FOKKER F100,1,None,,,,7/12/00 0:00,200986,No damage,,2,AMERICAN AIRLINES,Pennsylvania,Climb,None,FALSE,FALSE,,,Small,No Cloud,Unknown bird - small,,Dawn,N,,0,0,0,,300,,,160
